verbatimScientificName,decimalLongitude,decimalLatitude
Quercus cedrosensis C.H. Mull.,-115.233333,28.133333
Quercus cedrosensis C.H. Mull.,-115.65,30.883333
Quercus cedrosensis C.H. Mull.,-116.833333,31.983333
Quercus cedrosensis C.H. Muller,-113.666667,28.833333
Quercus cedrosensis C.H. Muller,-113.666667,28.833333
Quercus cedrosensis C.H. Muller,NA,NA
Quercus cedrosensis C.H.Müll.,-116.3328,31.2956
Quercus cedrosensis C.H.Müll.,NA,NA
Quercus cedrosensis C.H.Müll.,NA,NA
Quercus dumosa var. polycarpa,NA,NA
Quercus durandii var. austrina,NA,NA
Quercus durandii var. austrina,NA,NA
Quercus durandii var. austrina,NA,NA
Quercus engelmanii Greene.,NA,NA
Quercus engelmanni,-116.625,32.525
Quercus engelmanni,-118.144516,34.147785
Quercus engelmanni,-118.144516,34.147785
Quercus engelmanni,NA,NA
Quercus engelmanni hybrid,-117.7276,34.1284
Quercus engelmanni hybrid,NA,NA
Quercus engelmannii,-116.3996,31.5987
Quercus engelmannii,-116.5979,32.50947
Quercus engelmannii,-116.616667,32.516667
Quercus engelmannii,-116.616667,32.516667
Quercus engelmannii,-116.616667,32.516667
Quercus engelmannii,-116.61667,32.51667
Quercus engelmannii,-116.625,32.525
Quercus engelmannii,-116.625,32.525
Quercus engelmannii,-116.625,32.525
Quercus engelmannii,-116.80417,32.56222
Quercus engelmannii,-116.80417,32.56222
Quercus engelmannii,-116.750795,32.589042
Quercus engelmannii,-116.64159,32.58927
Quercus engelmannii,-116.77471,32.59801
Quercus engelmannii,-116.811228,32.601273
Quercus engelmannii,-116.61942,32.60642
Quercus engelmannii,-116.88139,32.60667
Quercus engelmannii,-116.88139,32.60667
Quercus engelmannii,-116.55917,32.60667
Quercus engelmannii,-116.55917,32.60667
Quercus engelmannii,-116.55917,32.60667
Quercus engelmannii,-116.88139,32.60667
Quercus engelmannii,-116.88139,32.60667
Quercus engelmannii,-116.7508,32.6071
Quercus engelmannii,-116.75111,32.60722
Quercus engelmannii,-116.90528,32.61583
Quercus engelmannii,-116.89353,32.63438
Quercus engelmannii,-116.643544,32.635592
Quercus engelmannii,-116.665326,32.643126
Quercus engelmannii,-116.78061,32.64352
Quercus engelmannii,-116.78362,32.650565
Quercus engelmannii,-116.785835,32.650698
Quercus engelmannii,-116.787982,32.65087
Quercus engelmannii,-116.787975,32.650882
Quercus engelmannii,-116.706842,32.651405
Quercus engelmannii,-116.707733,32.653228
Quercus engelmannii,-116.708205,32.653408
Quercus engelmannii,-116.70914,32.65592
Quercus engelmannii,-116.79079,32.65695
Quercus engelmannii,-116.81507,32.66014
Quercus engelmannii,-116.8021,32.66678
Quercus engelmannii,-116.5576,32.669
Quercus engelmannii,-116.5752,32.6721
Quercus engelmannii,-116.56439,32.67516
Quercus engelmannii,-116.56439,32.67519
Quercus engelmannii,-116.74833,32.67611
Quercus engelmannii,-116.91891,32.67749
Quercus engelmannii,-116.797147,32.678399
Quercus engelmannii,-116.822525,32.679328
Quercus engelmannii,-116.822463,32.679383
Quercus engelmannii,-116.540292,32.679803
Quercus engelmannii,-116.785685,32.685752
Quercus engelmannii,-116.70583,32.68597
Quercus engelmannii,-116.787432,32.686262
Quercus engelmannii,-116.7744,32.6872
Quercus engelmannii,-116.81527,32.68936
Quercus engelmannii,-117.009144,32.69425
Quercus engelmannii,-116.811667,32.694972
Quercus engelmannii,-116.818728,32.700882
Quercus engelmannii,-116.76079,32.7067
Quercus engelmannii,-116.765,32.71126
Quercus engelmannii,-116.75089,32.71175
Quercus engelmannii,-116.76009,32.71463
Quercus engelmannii,-116.762475,32.714894
Quercus engelmannii,-116.762365,32.714997
Quercus engelmannii,-116.759645,32.715113
Quercus engelmannii,-117.161097,32.715731
Quercus engelmannii,-116.58806,32.71722
Quercus engelmannii,-116.725447,32.726117
Quercus engelmannii,-116.87134,32.73692
Quercus engelmannii,-116.799756,32.745476
Quercus engelmannii,-116.799442,32.745971
Quercus engelmannii,-116.799457,32.74609
Quercus engelmannii,-116.762208,32.746238
Quercus engelmannii,-116.762437,32.746342
Quercus engelmannii,-116.76252,32.746555
Quercus engelmannii,-116.762458,32.74658
Quercus engelmannii,-116.79917,32.74667
Quercus engelmannii,-116.79917,32.74667
Quercus engelmannii,-116.795296,32.747017
Quercus engelmannii,-116.665773,32.747783
Quercus engelmannii,-116.66222,32.75472
Quercus engelmannii,-116.662222,32.754722
Quercus engelmannii,-116.647853,32.755275
Quercus engelmannii,-116.647658,32.755392
Quercus engelmannii,-116.49355,32.7575
Quercus engelmannii,-116.268193,32.761756
Quercus engelmannii,-116.26821,32.76188
Quercus engelmannii,-116.49196,32.77144
Quercus engelmannii,-117.071363,32.776784
Quercus engelmannii,-116.557156,32.780578
Quercus engelmannii,-116.557156,32.780578
Quercus engelmannii,-117.042023,32.784997
Quercus engelmannii,-116.660889,32.790278
Quercus engelmannii,-116.615397,32.808986
Quercus engelmannii,-116.511058,32.809356
Quercus engelmannii,-116.616108,32.809794
Quercus engelmannii,-116.616286,32.811092
Quercus engelmannii,-116.83831,32.81302
Quercus engelmannii,-116.83831,32.81302
Quercus engelmannii,-116.616294,32.813172
Quercus engelmannii,-116.616467,32.813228
Quercus engelmannii,-116.7259,32.81424
Quercus engelmannii,-116.76,32.81611
Quercus engelmannii,-116.76,32.81611
Quercus engelmannii,-116.76,32.81611
Quercus engelmannii,-117.056789,32.816597
Quercus engelmannii,-116.864612,32.81787
Quercus engelmannii,-117.053044,32.818232
Quercus engelmannii,-117.052496,32.819349
Quercus engelmannii,-117.052498,32.819477
Quercus engelmannii,-117.056602,32.819595
Quercus engelmannii,-117.052697,32.8197
Quercus engelmannii,-117.052604,32.819767
Quercus engelmannii,-117.052616,32.819792
Quercus engelmannii,-117.052671,32.819798
Quercus engelmannii,-117.052479,32.819818
Quercus engelmannii,-117.05267,32.81985
Quercus engelmannii,-117.05265,32.819851
Quercus engelmannii,-117.052662,32.819872
Quercus engelmannii,-117.052661,32.819876
Quercus engelmannii,-117.052771,32.819931
Quercus engelmannii,-117.05194,32.82
Quercus engelmannii,-116.76538,32.82027
Quercus engelmannii,-116.760375,32.821563
Quercus engelmannii,-116.60972,32.82306
Quercus engelmannii,-116.60969,32.8231
Quercus engelmannii,-116.863689,32.824047
Quercus engelmannii,-116.79155,32.82466
Quercus engelmannii,-116.6182,32.8247
Quercus engelmannii,-116.6262,32.8251
Quercus engelmannii,-116.6262,32.8251
Quercus engelmannii,-116.76535,32.82528
Quercus engelmannii,-116.754991,32.826656
Quercus engelmannii,-116.85796,32.828119
Quercus engelmannii,-116.858157,32.828245
Quercus engelmannii,-116.857656,32.828304
Quercus engelmannii,-116.85653,32.828326
Quercus engelmannii,-116.85653,32.828326
Quercus engelmannii,-116.858003,32.828542
Quercus engelmannii,-116.857947,32.828563
Quercus engelmannii,-116.856402,32.828629
Quercus engelmannii,-116.85806,32.828642
Quercus engelmannii,-116.856417,32.828653
Quercus engelmannii,-116.856409,32.828742
Quercus engelmannii,-116.857407,32.828751
Quercus engelmannii,-116.857525,32.828817
Quercus engelmannii,-116.779218,32.828829
Quercus engelmannii,-116.856917,32.829486
Quercus engelmannii,-116.85715,32.829544
Quercus engelmannii,-116.619197,32.829628
Quercus engelmannii,-116.855164,32.830173
Quercus engelmannii,-116.77917,32.83194
Quercus engelmannii,-116.785556,32.832222
Quercus engelmannii,-116.856783,32.834014
Quercus engelmannii,-116.854574,32.834279
Quercus engelmannii,-116.76641,32.83505
Quercus engelmannii,-116.76599,32.83505
Quercus engelmannii,-116.53068,32.83589
Quercus engelmannii,-116.846484,32.836322
Quercus engelmannii,-116.854724,32.83863
Quercus engelmannii,-116.6813,32.8388
Quercus engelmannii,-116.6813,32.8388
Quercus engelmannii,-116.907087,32.840373
Quercus engelmannii,-116.62723,32.84058
Quercus engelmannii,-116.804842,32.840845
Quercus engelmannii,-116.855221,32.840943
Quercus engelmannii,-116.855221,32.840943
Quercus engelmannii,-116.632028,32.841367
Quercus engelmannii,-116.645638,32.841837
Quercus engelmannii,-116.640603,32.841982
Quercus engelmannii,-116.715694,32.842306
Quercus engelmannii,-116.698028,32.843308
Quercus engelmannii,-116.860216,32.847283
Quercus engelmannii,-117.210064,32.849004
Quercus engelmannii,-116.55194,32.85083
Quercus engelmannii,-116.616,32.8528
Quercus engelmannii,-116.574,32.85377
Quercus engelmannii,-116.74194,32.85667
Quercus engelmannii,-116.633962,32.860737
Quercus engelmannii,-116.63417,32.86083
Quercus engelmannii,-116.60808,32.86429
Quercus engelmannii,-116.64759,32.86678
Quercus engelmannii,-116.57123,32.86876
Quercus engelmannii,-116.900602,32.881253
Quercus engelmannii,-116.9,32.88139
Quercus engelmannii,-116.74528,32.88167
Quercus engelmannii,-117.2166,32.8859
Quercus engelmannii,-116.81364,32.88834
Quercus engelmannii,-116.81939,32.89069
Quercus engelmannii,-116.8194,32.89074
Quercus engelmannii,-116.79698,32.895989
Quercus engelmannii,-116.80784,32.89784
Quercus engelmannii,-116.99139,32.90722
Quercus engelmannii,-116.9243,32.91077
Quercus engelmannii,-116.897537,32.913197
Quercus engelmannii,-116.897565,32.913354
Quercus engelmannii,-116.8197,32.9148
Quercus engelmannii,-116.808333,32.916667
Quercus engelmannii,-116.61667,32.91667
Quercus engelmannii,-116.80833,32.91667
Quercus engelmannii,-116.878777,32.916912
Quercus engelmannii,-116.617,32.917
Quercus engelmannii,-116.880569,32.918233
Quercus engelmannii,-116.80415,32.92546
Quercus engelmannii,-116.80419,32.9255
Quercus engelmannii,-116.79386,32.9256
Quercus engelmannii,-116.558933,32.92854
Quercus engelmannii,-117.2,32.9333
Quercus engelmannii,-116.63333,32.93333
Quercus engelmannii,-116.79403,32.93799
Quercus engelmannii,-117.247658,32.941331
Quercus engelmannii,-117.12081,32.94205
Quercus engelmannii,-117.106736,32.944689
Quercus engelmannii,-116.539497,32.94897
Quercus engelmannii,-116.78842,32.95161
Quercus engelmannii,-116.788389,32.951611
Quercus engelmannii,-116.79091,32.95557
Quercus engelmannii,-116.580753,32.958758
Quercus engelmannii,-116.656053,32.959328
Quercus engelmannii,-116.657242,32.963858
Quercus engelmannii,-116.659522,32.964572
Quercus engelmannii,-116.656083,32.965637
Quercus engelmannii,-117.187476,32.969178
Quercus engelmannii,-116.66043,32.969413
Quercus engelmannii,-116.952225,32.97282
Quercus engelmannii,-116.673439,32.973108
Quercus engelmannii,-116.66667,32.975
Quercus engelmannii,-116.66667,32.975
Quercus engelmannii,-116.68216,32.9845
Quercus engelmannii,-116.682194,32.9845
Quercus engelmannii,-116.682944,32.984583
Quercus engelmannii,-116.671844,32.985733
Quercus engelmannii,-116.658558,32.989427
Quercus engelmannii,-116.73469,32.98956
Quercus engelmannii,-116.73026,32.98982
Quercus engelmannii,-116.681,32.991
Quercus engelmannii,-116.68104,32.99101
Quercus engelmannii,-116.67096,32.99227
Quercus engelmannii,-116.748708,32.993173
Quercus engelmannii,-116.937478,32.99673
Quercus engelmannii,-116.937997,32.996753
Quercus engelmannii,-116.93802,32.996945
Quercus engelmannii,-116.84944,32.9975
Quercus engelmannii,-116.84944,32.9975
Quercus engelmannii,-116.925593,32.999921
Quercus engelmannii,-116.771433,33.0009
Quercus engelmannii,-116.966308,33.005203
Quercus engelmannii,-116.9681,33.0072
Quercus engelmannii,-116.64474,33.01005
Quercus engelmannii,-116.625,33.0125
Quercus engelmannii,-116.738107,33.013885
Quercus engelmannii,-116.7381,33.013903
Quercus engelmannii,-116.63289,33.015413
Quercus engelmannii,-116.821464,33.015553
Quercus engelmannii,-116.821677,33.015588
Quercus engelmannii,-116.739631,33.015692
Quercus engelmannii,-117.025703,33.016194
Quercus engelmannii,-116.985597,33.016261
Quercus engelmannii,-116.70833,33.01667
Quercus engelmannii,-116.625,33.01667
Quercus engelmannii,-116.70833,33.01667
Quercus engelmannii,-116.693319,33.01683
Quercus engelmannii,-116.805067,33.017167
Quercus engelmannii,-116.805133,33.017367
Quercus engelmannii,-117.022909,33.017777
Quercus engelmannii,-116.821969,33.018279
Quercus engelmannii,-116.821942,33.018334
Quercus engelmannii,-116.821725,33.018564
Quercus engelmannii,-116.821632,33.01866
Quercus engelmannii,-116.809783,33.018667
Quercus engelmannii,-116.821524,33.018686
Quercus engelmannii,-116.8054,33.018767
Quercus engelmannii,-116.793944,33.018781
Quercus engelmannii,-116.821439,33.019258
Quercus engelmannii,-116.794133,33.0193
Quercus engelmannii,-116.793817,33.0194
Quercus engelmannii,-116.820913,33.02018
Quercus engelmannii,-116.82104,33.020427
Quercus engelmannii,-116.681313,33.021467
Quercus engelmannii,-116.665253,33.021591
Quercus engelmannii,-116.801517,33.022283
Quercus engelmannii,-116.80069,33.022325
Quercus engelmannii,-116.800667,33.022392
Quercus engelmannii,-116.960995,33.022513
Quercus engelmannii,-116.67566,33.022658
Quercus engelmannii,-116.804975,33.024242
Quercus engelmannii,-116.690846,33.024476
Quercus engelmannii,-116.82048,33.0268
Quercus engelmannii,-116.68603,33.02731
Quercus engelmannii,-116.6713,33.0274
Quercus engelmannii,-116.66135,33.030192
Quercus engelmannii,-116.67174,33.03054
Quercus engelmannii,-116.77035,33.030633
Quercus engelmannii,-116.657997,33.031192
Quercus engelmannii,-116.6512,33.0326
Quercus engelmannii,-116.83333,33.03333
Quercus engelmannii,-116.955409,33.034066
Quercus engelmannii,-116.95211,33.03658
Quercus engelmannii,-116.564919,33.036764
Quercus engelmannii,-116.6482,33.037095
Quercus engelmannii,-116.673958,33.038147
Quercus engelmannii,-117.11989,33.03831
Quercus engelmannii,-116.651282,33.038632
Quercus engelmannii,-116.62816,33.0393
Quercus engelmannii,-116.868,33.0418
Quercus engelmannii,-116.682037,33.042969
Quercus engelmannii,-116.656647,33.043592
Quercus engelmannii,-116.63995,33.04379
Quercus engelmannii,-116.6576,33.044086
Quercus engelmannii,-116.679162,33.044486
Quercus engelmannii,-116.658195,33.044495
Quercus engelmannii,-116.80417,33.04583
Quercus engelmannii,-116.67433,33.04625
Quercus engelmannii,-116.654783,33.046452
Quercus engelmannii,-116.653637,33.048047
Quercus engelmannii,-116.655478,33.048072
Quercus engelmannii,-116.6375,33.04944
Quercus engelmannii,-116.6262,33.05
Quercus engelmannii,-116.7797,33.0529
Quercus engelmannii,-116.80417,33.05333
Quercus engelmannii,-116.946119,33.056558
Quercus engelmannii,-116.946261,33.0566
Quercus engelmannii,-116.815242,33.057494
Quercus engelmannii,-116.815597,33.057803
Quercus engelmannii,-117.07013,33.05886
Quercus engelmannii,-116.801889,33.061389
Quercus engelmannii,-116.80191,33.06144
Quercus engelmannii,-116.8125,33.0625
Quercus engelmannii,-117.11889,33.06256
Quercus engelmannii,-117.1189,33.0626
Quercus engelmannii,-117.11889,33.06261
Quercus engelmannii,-117.0806,33.0644
Quercus engelmannii,-116.749228,33.0682
Quercus engelmannii,-116.54613,33.06883
Quercus engelmannii,-117.165414,33.070703
Quercus engelmannii,-116.540694,33.072251
Quercus engelmannii,-117.226723,33.072517
Quercus engelmannii,-116.54072,33.07261
Quercus engelmannii,-117.11786,33.073956
Quercus engelmannii,-117.11814,33.07453
Quercus engelmannii,-117.11814,33.07453
Quercus engelmannii,-116.5371,33.0747
Quercus engelmannii,-117.15611,33.075
Quercus engelmannii,-117.156028,33.077839
Quercus engelmannii,-117.155891,33.077906
Quercus engelmannii,-116.600833,33.078333
Quercus engelmannii,-117.137703,33.078669
Quercus engelmannii,-117.155044,33.0793
Quercus engelmannii,-116.63556,33.07972
Quercus engelmannii,-116.712583,33.080544
Quercus engelmannii,-117.084411,33.081244
Quercus engelmannii,-116.57206,33.08187
Quercus engelmannii,-116.5227,33.082
Quercus engelmannii,-117.10629,33.08262
Quercus engelmannii,-116.45,33.083333
Quercus engelmannii,-116.716381,33.083625
Quercus engelmannii,-117.114805,33.08397
Quercus engelmannii,-116.916669,33.086322
Quercus engelmannii,-116.79119,33.09021
Quercus engelmannii,-116.790913,33.092517
Quercus engelmannii,-116.64558,33.09754
Quercus engelmannii,-116.664245,33.09783
Quercus engelmannii,-116.664237,33.097833
Quercus engelmannii,-116.9755,33.0995
Quercus engelmannii,-116.9755,33.0995
Quercus engelmannii,-116.9755,33.0995
Quercus engelmannii,-116.71,33.1
Quercus engelmannii,-116.76111,33.10056
Quercus engelmannii,-116.702223,33.101138
Quercus engelmannii,-116.702324,33.101167
Quercus engelmannii,-116.700278,33.101172
Quercus engelmannii,-116.6631,33.1012
Quercus engelmannii,-116.70007,33.101547
Quercus engelmannii,-116.699911,33.101608
Quercus engelmannii,-116.70411,33.101863
Quercus engelmannii,-116.705833,33.102542
Quercus engelmannii,-116.783289,33.103228
Quercus engelmannii,-116.783361,33.103247
Quercus engelmannii,-116.706409,33.103397
Quercus engelmannii,-116.673064,33.104391
Quercus engelmannii,-116.707253,33.104453
Quercus engelmannii,-116.66765,33.1049
Quercus engelmannii,-116.859673,33.105064
Quercus engelmannii,-116.707133,33.105272
Quercus engelmannii,-116.596808,33.105953
Quercus engelmannii,-116.7057,33.1062
Quercus engelmannii,-117.203575,33.107789
Quercus engelmannii,-116.67308,33.10921
Quercus engelmannii,-116.67308,33.10921
Quercus engelmannii,-116.67308,33.10921
Quercus engelmannii,-116.670423,33.111481
Quercus engelmannii,-116.78938,33.111683
Quercus engelmannii,-116.670817,33.112715
Quercus engelmannii,-116.79394,33.114
Quercus engelmannii,-116.79394,33.11401
Quercus engelmannii,-116.670231,33.114034
Quercus engelmannii,-116.671525,33.114074
Quercus engelmannii,-116.672818,33.114644
Quercus engelmannii,-116.667834,33.114678
Quercus engelmannii,-116.667653,33.114765
Quercus engelmannii,-117.203645,33.114945
Quercus engelmannii,-116.816872,33.1165
Quercus engelmannii,-116.46696,33.120043
Quercus engelmannii,-116.665014,33.120194
Quercus engelmannii,-116.642053,33.120636
Quercus engelmannii,-116.664528,33.121172
Quercus engelmannii,-116.664665,33.121287
Quercus engelmannii,-116.66857,33.122387
Quercus engelmannii,-116.672712,33.122747
Quercus engelmannii,-116.794253,33.123919
Quercus engelmannii,-116.671173,33.124171
Quercus engelmannii,-116.67106,33.125081
Quercus engelmannii,-116.5649,33.12561
Quercus engelmannii,-116.5635,33.12573
Quercus engelmannii,-116.671497,33.125736
Quercus engelmannii,-116.671389,33.125843
Quercus engelmannii,-116.671858,33.126206
Quercus engelmannii,-116.556944,33.127222
Quercus engelmannii,-116.556944,33.127778
Quercus engelmannii,-116.89583,33.13056
Quercus engelmannii,-117.006592,33.13367
Quercus engelmannii,-116.83319,33.1455
Quercus engelmannii,-116.8332,33.14553
Quercus engelmannii,-116.83133,33.14739
Quercus engelmannii,-116.672881,33.153122
Quercus engelmannii,-116.816633,33.155967
Quercus engelmannii,-116.67391,33.15681
Quercus engelmannii,-117.274681,33.158263
Quercus engelmannii,-116.674588,33.158404
Quercus engelmannii,-116.67867,33.16248
Quercus engelmannii,-117.050133,33.165953
Quercus engelmannii,-117.052697,33.167125
Quercus engelmannii,-117.000831,33.168044
Quercus engelmannii,-116.8764,33.1681
Quercus engelmannii,-116.996722,33.168264
Quercus engelmannii,-116.8124,33.16876
Quercus engelmannii,-117.047626,33.168947
Quercus engelmannii,-116.5807,33.1703
Quercus engelmannii,-116.68413,33.17069
Quercus engelmannii,-116.68413,33.17069
Quercus engelmannii,-116.6841,33.1707
Quercus engelmannii,-116.994466,33.170853
Quercus engelmannii,-117.050074,33.172182
Quercus engelmannii,-117.00167,33.17278
Quercus engelmannii,-117.00028,33.17278
Quercus engelmannii,-117.041703,33.173015
Quercus engelmannii,-117.0503,33.173145
Quercus engelmannii,-117.050889,33.173775
Quercus engelmannii,-117.04833,33.17408
Quercus engelmannii,-117.275782,33.174138
Quercus engelmannii,-117.055939,33.174222
Quercus engelmannii,-116.994761,33.174936
Quercus engelmannii,-116.983456,33.175564
Quercus engelmannii,-116.98876,33.17563
Quercus engelmannii,-117.064444,33.17628
Quercus engelmannii,-117.2694,33.176323
Quercus engelmannii,-116.981939,33.176489
Quercus engelmannii,-117.27,33.176707
Quercus engelmannii,-116.9905,33.177158
Quercus engelmannii,-116.989186,33.177247
Quercus engelmannii,-117.042708,33.178528
Quercus engelmannii,-116.982206,33.178544
Quercus engelmannii,-116.978281,33.178897
Quercus engelmannii,-116.83224,33.17968
Quercus engelmannii,-117.058839,33.182517
Quercus engelmannii,-117.048779,33.191162
Quercus engelmannii,-116.994228,33.197417
Quercus engelmannii,-116.71642,33.19781
Quercus engelmannii,-116.994289,33.198183
Quercus engelmannii,-116.97201,33.19836
Quercus engelmannii,-116.995008,33.19845
Quercus engelmannii,-116.999411,33.198478
Quercus engelmannii,-117.01025,33.198844
Quercus engelmannii,-117.074555,33.198922
Quercus engelmannii,-116.75103,33.19901
Quercus engelmannii,-116.983333,33.2
Quercus engelmannii,-116.721289,33.200194
Quercus engelmannii,-116.952842,33.203894
Quercus engelmannii,-117.077098,33.204714
Quercus engelmannii,-117.079094,33.205308
Quercus engelmannii,-117.080719,33.20652
Quercus engelmannii,-116.46028,33.20748
Quercus engelmannii,-117.075286,33.209297
Quercus engelmannii,-117.070914,33.210372
Quercus engelmannii,-116.979172,33.215698
Quercus engelmannii,-116.933333,33.216667
Quercus engelmannii,-116.94167,33.21667
Quercus engelmannii,-116.93719,33.2176
Quercus engelmannii,-116.8421,33.2202
Quercus engelmannii,-117.11546,33.22097
Quercus engelmannii,-117.03961,33.225011
Quercus engelmannii,-117.1009,33.2252
Quercus engelmannii,-116.596881,33.226428
Quercus engelmannii,-116.561111,33.230556
Quercus engelmannii,-116.93833,33.23167
Quercus engelmannii,-117.046497,33.2324
Quercus engelmannii,-116.552963,33.233036
Quercus engelmannii,-116.559995,33.233499
Quercus engelmannii,-116.993805,33.235772
Quercus engelmannii,-117.317705,33.238624
Quercus engelmannii,-116.83781,33.24346
Quercus engelmannii,-116.768558,33.244214
Quercus engelmannii,-116.9634,33.25041
Quercus engelmannii,-116.774742,33.257233
Quercus engelmannii,-116.66729,33.25779
Quercus engelmannii,-116.62172,33.26204
Quercus engelmannii,-116.621736,33.262053
Quercus engelmannii,-116.7709,33.2632
Quercus engelmannii,-116.779895,33.267209
Quercus engelmannii,-116.780045,33.267227
Quercus engelmannii,-116.625,33.2756
Quercus engelmannii,-116.65722,33.27833
Quercus engelmannii,-116.657222,33.278333
Quercus engelmannii,-116.63113,33.2842
Quercus engelmannii,-116.880683,33.286954
